"sim1_repl1_input","sim1_repl1_high","sim1_repl1_low","sim1_repl2_input","sim1_repl2_high","sim1_repl2_low"
107,41,14,174,134,177
13,11,4,4,2,0
104,43,9,77,59,12
0,0,0,431,316,25
13,2,11,173,135,53
224,79,769,1526,1182,1727
36,18,26,513,444,107
77,18,269,312,213,134
8,6,10,332,273,84
366,163,1267,0,0,0
64,20,131,97,81,29
171,69,187,249,170,400
52,24,2,11,13,5
25,13,10,394,281,6
427,157,88,84,59,2
13,10,20,692,555,245
15,4,0,775,552,742
125,51,10,0,0,0
1067,428,1988,187,162,4
21,6,23,755,590,207
41,15,27,36,37,18
36,16,48,17,8,5
417,185,374,125,95,45
445,183,1399,1672,1171,1658
0,0,0,320,260,313
482,219,161,39,17,31
0,0,0,66,42,3
0,0,0,83,72,45
201,77,225,32,36,4
119,55,95,6,3,0
505,181,1125,0,0,0
577,216,185,4,13,12
214,132,224,193,142,69
0,0,0,351,267,30
75,28,77,23,17,16
127,47,260,561,455,144
9,2,9,592,484,171
0,0,0,18,15,25
591,228,181,47,34,30
3,1,5,0,0,0
98,27,113,534,372,684
376,148,71,1400,1074,387
685,310,652,103,78,53
14,4,4,437,334,341
92,34,1,30,20,5
43,6,54,0,0,0
257,119,286,95,79,44
0,0,0,131,121,87
1524,654,240,564,475,238
2,0,1,20,13,22
518,212,1343,26,19,23
0,0,0,71,49,38
264,115,61,0,0,0
296,119,422,56,37,46
52,18,57,133,121,18
217,107,144,128,98,66
26,17,1,46,27,21
0,0,0,250,200,81
43,19,7,4,6,0
43,20,137,0,0,0
244,95,413,240,184,76
138,56,59,181,145,41
16,5,11,0,0,0
397,148,281,47,53,8
0,0,0,21,16,3
34,10,91,675,509,160
312,120,379,2118,1712,552
462,209,537,0,0,0
21,8,28,73,76,92
655,279,543,0,0,0
641,263,154,34,27,0
0,0,0,190,143,12
294,133,472,279,213,351
21,10,29,206,161,215
439,187,298,173,157,86
122,45,12,71,51,12
0,0,0,255,189,434
25,19,63,303,243,26
44,14,108,541,413,469
170,74,290,490,367,69
184,73,357,320,205,5
283,113,307,283,228,55
0,0,0,19,12,0
0,0,0,383,338,399
315,135,8,449,346,253
23,8,33,25,17,9
199,79,88,48,47,17
507,199,791,277,201,290
244,103,336,3,4,0
8,2,3,319,273,94
137,48,101,238,132,102
581,244,169,0,0,0
148,58,127,0,0,0
914,360,1503,884,707,1135
274,117,45,58,41,47
477,202,563,914,649,264
476,189,723,9,7,5
100,34,39,263,230,168
10,5,8,281,195,8
309,139,143,285,190,306
161,80,167,0,0,0
87,50,32,45,30,12
267,116,89,57,37,13
108,51,109,11,8,0
10,4,13,239,199,2
0,0,0,226,185,41
272,108,144,34,18,5
44,18,23,82,55,50
391,175,615,48,49,8
439,192,359,0,0,0
383,178,557,11,18,28
167,76,129,120,82,82
1223,540,1341,77,57,10
0,0,0,2,1,4
56,24,70,111,77,51
7,6,2,73,53,12
0,0,0,382,310,284
43,15,40,4,2,5
452,187,434,457,321,181
10,2,30,153,114,15
1,0,0,79,75,14
38,11,68,323,254,43
268,114,270,97,87,25
33,17,16,134,115,79
0,0,0,35,28,3
593,258,663,56,50,23
16,9,1,1353,1030,1046
1145,463,257,131,112,51
129,57,1,26,15,22
151,64,146,6,16,6
11,1,9,337,251,93
21,5,35,0,0,4
80,34,166,266,242,128
872,383,1164,89,84,33
167,70,112,78,81,54
34,9,21,108,79,33
161,74,78,334,262,58
265,126,360,50,37,9
66,27,97,352,264,125
40,15,4,259,228,9
29,29,14,0,0,0
55,38,106,53,41,39
100,29,60,265,187,92
102,43,70,326,267,320
161,55,182,323,244,157
0,0,0,29,25,24
12,2,5,7,7,2
936,414,106,2135,1707,1004
82,31,188,255,183,18
18,4,24,125,93,22
30,15,16,55,51,40
956,385,906,31,16,3
2,2,4,0,0,0
441,198,510,409,320,270
96,35,50,8,5,0
368,135,124,14,6,2
124,47,9,85,77,194
961,388,1148,6,5,2
211,100,458,3,5,1
0,0,0,61,35,1
670,252,2060,223,153,93
55,22,96,37,28,10
245,101,244,390,292,361
221,95,371,0,0,0
54,27,88,2374,1874,79
24,14,79,114,115,44
58,21,55,0,0,0
104,42,149,0,0,0
128,50,165,0,0,0
221,133,15,0,0,0
328,142,264,9,3,15
26,14,69,47,40,15
0,0,0,5,3,0
0,0,0,388,278,171
349,145,357,261,219,43
33,14,31,5,3,12
170,60,216,0,0,0
230,98,168,0,0,0
354,151,556,0,0,0
214,85,62,8,9,10
264,132,155,86,76,43
316,123,839,124,72,31
170,59,159,413,326,503
35,16,95,102,92,59
61,17,194,283,190,283
100,42,63,0,0,0
59,21,66,0,0,0
0,0,0,107,56,94
513,230,326,381,297,328
10,11,20,137,106,12
13,5,8,28,22,1
15,11,34,1473,1127,467
273,88,160,672,551,361
317,152,88,297,243,135
17,7,5,412,328,322
927,411,167,11,14,4
73,27,95,45,31,13
361,164,545,974,802,232
0,0,0,199,191,83
352,134,436,400,310,672
150,59,582,70,57,49
65,42,65,20,13,11
98,53,96,56,30,11
1030,402,1279,212,189,66
18,7,2,335,234,124
39,13,0,82,55,19
4,1,5,0,0,0
56,18,34,96,73,46
0,0,0,156,118,44
9,4,13,115,64,25
167,74,98,2,2,0
14,8,3,232,164,5
22,17,98,191,165,62
77,27,55,211,146,203
35,18,13,0,0,0
260,111,315,0,0,0
0,0,0,132,91,60
30,12,11,36,28,0
0,0,0,398,323,314
100,47,208,9,1,0
295,145,330,40,33,55
8,2,7,136,94,60
12,0,0,671,497,887
190,101,250,1217,920,485
9,2,6,11,5,12
111,53,51,71,77,23
105,39,154,600,441,737
55,19,58,19,12,9
340,116,1140,129,82,169
97,34,152,8,5,10
0,0,0,0,0,0
0,0,0,29,24,44
31,10,7,34,23,26
216,90,296,78,78,13
265,98,61,178,113,216
245,101,215,349,279,94
0,0,0,6,9,1
263,115,292,10,11,8
906,361,458,41,32,19
351,146,153,153,107,0
5,3,12,0,0,0
219,82,192,361,284,45
292,122,436,207,148,299
984,391,4083,19,28,9
43,15,95,474,352,95
502,186,563,214,191,38
0,0,0,0,0,0
200,82,205,591,445,163
762,332,959,103,94,63
332,159,329,73,61,10
188,66,276,0,0,0
280,105,8,589,386,485
1345,566,734,305,261,1
1139,456,442,9,6,13
287,115,506,48,23,15
31,11,1,14,8,5
43,17,21,506,330,87
30,15,6,179,147,108
383,135,739,10,7,0
148,66,52,38,28,14
1050,404,1060,300,222,512
476,178,120,334,239,469
27,8,31,25,18,8
367,138,255,253,180,38
521,255,222,518,386,147
74,31,7,22,20,11
489,215,1214,122,102,41
901,359,141,120,83,53
51,25,41,146,137,16
10,5,2,643,475,70
30,14,38,629,452,840
91,43,12,50,42,4
103,40,46,13,6,0
0,0,0,100,63,9
73,34,26,7,6,5
530,225,178,360,264,176
36,12,5,23,13,12
37,11,26,159,112,66
32,14,3,0,0,0
0,0,0,402,297,135
6,1,39,3,5,0
347,155,108,341,229,215
473,180,509,677,534,416
0,0,0,33,22,31
871,360,1780,113,99,21
0,0,0,12,10,15
0,0,0,356,282,133
2177,869,2533,408,319,139
0,0,0,0,0,0
0,0,0,216,198,28
27,14,47,1486,1126,1689
400,182,792,272,213,95
28,16,104,1385,1105,747
0,0,0,100,73,10
19,4,8,10,6,5
1179,502,851,658,483,63
0,0,0,497,410,400
2,1,7,1072,811,549
89,32,66,7,8,5
319,129,362,48,31,58
215,90,15,398,286,109
0,0,0,583,442,84
77,33,33,345,285,10
123,46,14,48,38,26
341,135,270,132,88,61
200,91,428,162,107,15
88,26,171,211,169,167
237,113,31,45,28,5
23,6,7,457,394,210
76,32,98,222,168,139
652,302,826,17,20,0
67,19,109,464,361,34
0,0,0,51,27,9
1,2,6,237,200,30
32,15,28,6,3,3
13,6,45,173,136,52
2,2,0,278,200,160
1102,477,673,111,67,71
2,1,6,0,0,0
190,69,276,151,117,150
137,67,32,291,208,115
268,130,290,136,77,109
106,52,13,519,399,104
24,13,6,475,339,484
71,39,99,783,610,555
432,154,778,215,176,49
17,6,69,127,108,80
4,3,5,271,205,1
518,236,438,342,256,126
63,15,50,183,153,42
137,46,564,660,576,61
133,65,171,328,273,107
107,46,40,21,13,13
130,51,182,276,197,159
80,27,38,1267,1022,390
85,33,15,267,207,110
2090,858,6326,334,228,289
10,9,15,899,653,718
523,239,399,190,154,121
0,0,0,213,178,135
969,424,872,227,156,151
719,309,1715,186,150,85
58,23,37,46,24,11
0,0,0,413,342,98
92,60,267,0,0,0
0,4,1,383,303,263
139,47,191,453,360,126
0,0,0,720,560,841
0,0,0,45,37,67
299,119,411,1211,842,1923
512,204,155,57,56,30
39,14,165,0,0,0
0,0,0,2,0,3
90,49,484,0,0,0
3,0,1,170,167,5
79,29,128,2,3,10
458,212,173,84,57,27
100,55,39,219,171,12
87,40,105,273,206,38
65,28,102,407,328,84
1219,495,1729,1,0,2
11,7,38,37,22,68
710,294,1436,155,127,27
106,52,111,80,69,14
283,136,329,150,106,127
0,0,0,96,79,4
105,30,176,43,23,7
1,1,0,779,629,402
248,121,20,84,54,142
93,36,20,65,58,2
311,122,241,86,56,131
0,0,0,32,26,2
19,13,7,393,273,489
455,211,231,87,38,134
32,5,18,31,32,16
90,35,27,0,0,0
332,121,541,0,0,0
82,34,275,0,0,0
39,9,66,11,10,5
494,224,377,67,67,5
14,6,44,93,55,126
416,167,411,271,172,161
0,0,0,0,0,0
39,13,37,12,10,13
436,155,912,736,610,155
301,111,1582,500,403,301
0,0,0,50,34,33
1308,573,718,1819,1359,1437
32,15,34,663,483,504
0,0,0,120,71,287
338,133,315,145,112,66
314,142,122,4,8,6
16,7,11,28,20,24
125,56,72,31,26,12
0,0,0,362,258,229
412,176,306,352,247,143
168,74,207,87,68,18
273,143,39,105,73,29
295,136,67,574,398,277
164,50,26,166,102,116
11,6,6,777,601,311
212,95,730,0,0,0
0,0,0,260,204,103
37,22,1,207,158,45
91,45,197,113,91,7
21,8,4,187,118,38
122,52,69,49,33,60
0,2,0,192,157,104
310,167,205,264,228,31
676,286,203,7,4,0
32,15,39,39,27,36
36,25,1,0,0,0
461,181,667,28,11,0
380,157,195,51,41,42
722,326,677,16,10,3
1198,508,1802,87,63,44
24,13,44,418,369,62
200,83,45,341,259,36
0,0,0,180,160,139
93,37,35,241,208,235
0,0,0,65,43,17
0,0,0,177,124,118
79,34,144,0,0,0
149,68,100,154,105,181
250,122,442,137,95,153
170,79,333,149,118,204
281,121,739,455,361,118
262,123,423,0,0,0
82,41,41,654,504,444
921,418,1164,495,346,1204
72,36,66,5,5,0
179,89,166,7,11,6
13,8,1,82,54,50
285,124,235,0,0,0
33,10,61,23,16,6
0,0,0,0,0,0
106,51,15,0,0,0
0,0,0,555,425,471
20,14,29,23,20,5
98,43,7,98,53,6
175,73,169,55,43,25
0,0,0,352,311,121
488,192,358,0,0,0
142,66,173,65,38,65
592,241,1448,12,7,0
437,205,598,120,67,16
190,83,367,56,36,18
69,30,20,19,19,14
0,0,0,15,18,3
3,1,0,20,18,6
22,14,19,606,462,254
29,7,19,688,511,110
8,4,7,331,230,107
482,209,1333,280,210,251
31,11,33,34,29,2
195,91,129,225,169,267
0,0,0,78,56,9
9,6,8,63,53,36
136,54,108,0,3,5
87,47,53,426,349,36
56,29,27,69,58,94
14,6,12,3,2,0
975,382,1768,384,282,133
2300,1035,224,276,224,46
215,85,278,63,34,11
255,117,210,0,0,0
0,0,0,0,0,0
1117,414,1270,0,0,0
0,0,0,38,33,11
71,27,28,0,0,0
110,76,80,396,272,417
188,41,211,86,61,9
95,41,74,13,13,8
0,0,0,58,41,24
76,39,105,0,0,0
269,125,398,107,88,21
31,16,23,254,209,133
326,149,1251,826,631,928
561,243,460,150,125,74
43,17,172,953,712,211
30,8,9,199,160,114
79,25,112,23,21,15
0,1,0,385,265,259
0,0,0,134,90,5
12,8,5,30,29,12
199,78,148,0,0,0
434,184,1179,0,0,0
281,136,79,83,64,54
198,83,287,33,24,29
0,0,0,11,5,4
131,47,62,0,0,0
125,58,67,0,0,0
125,51,124,91,75,58
166,76,65,868,679,450
48,21,56,52,40,1
274,113,219,300,200,248
164,63,226,45,37,31
199,69,534,174,152,78
298,123,55,704,584,299
6,0,6,229,205,87
112,48,119,231,172,8
0,0,0,18,10,5
195,62,78,618,504,312
0,0,0,1063,887,477
17,4,16,103,82,86
198,85,88,0,0,0
7,5,20,35,40,11
694,284,181,4,6,6
89,33,107,0,0,0
175,94,243,230,203,190
364,144,379,9,5,0
0,0,0,420,335,102
7,3,7,105,80,26
0,0,0,0,0,0
152,63,88,172,117,24
287,130,534,292,232,93
464,195,372,234,191,56
612,213,257,0,0,0
726,282,104,611,458,230
61,16,24,122,118,18
18,2,13,0,0,0
75,26,165,964,726,644
0,0,0,204,164,10
143,63,503,8,8,1
0,0,0,582,439,1075
471,174,581,151,114,227
7,3,15,86,60,134
78,32,16,12,14,0
799,324,2087,161,147,131
122,47,114,1555,1196,770
6,4,13,0,0,0
180,78,155,252,193,67
44,19,14,0,0,0
512,203,1080,217,196,110
569,201,158,47,37,2
13,6,3,130,109,35
15,3,11,302,189,439
294,105,610,64,43,29
0,0,0,264,234,68
50,26,71,0,0,0
0,0,0,7,5,0
118,54,20,0,0,0
112,54,114,332,242,95
52,30,70,171,139,28
272,149,106,191,177,46
563,223,1342,9,7,1
46,13,42,67,39,7
122,48,208,539,369,208
0,0,0,217,160,61
649,279,300,371,292,193
578,242,47,9,3,4
10,5,30,101,85,57
7,1,0,42,31,44
108,36,134,0,0,0
1217,461,466,587,498,241
3,3,3,5,1,0
226,80,136,538,410,5
216,80,82,364,314,11
42,23,20,56,38,22
162,83,82,468,354,179
37,8,113,130,111,43
6,1,16,0,0,0
327,134,128,73,63,2
1,0,5,1921,1525,1092
939,373,1162,165,140,69
23,6,8,356,266,7
0,0,0,343,283,140
4,0,4,16,13,6
93,32,137,10,3,0
0,0,0,654,477,701
327,140,369,13,7,5
365,174,114,257,245,15
42,22,85,172,140,44
198,76,93,105,69,59
699,323,124,382,307,191
0,0,0,23,27,27
291,145,601,97,88,60
4,2,8,58,58,3
0,0,0,19,20,8
141,67,7,62,50,28
3,5,9,711,563,140
358,147,30,0,0,0
352,153,356,583,482,378
123,38,0,41,36,21
32,12,10,39,35,8
290,127,171,1055,839,105
105,59,15,218,168,152
2,0,0,142,92,14
3,1,9,83,75,16
1,0,0,1114,961,782
0,0,0,185,129,176
112,40,73,150,119,210
216,90,78,0,0,0
29,15,44,646,535,12
0,0,0,62,35,7
463,198,144,61,55,7
27,9,9,399,314,30
227,102,119,86,77,9
91,36,28,897,667,757
42,14,17,207,160,162
337,131,1047,24,26,14
3,2,2,40,26,13
0,0,0,510,416,197
36,20,4,432,302,481
419,174,468,128,97,68
9,6,1,186,137,271
13,6,17,15,17,2
481,185,191,712,532,320
1,0,0,333,265,5
280,130,197,0,0,0
105,38,41,24,12,27
2427,1030,744,43,37,2
522,212,1239,162,154,23
0,0,0,19,15,21
88,41,99,0,0,0
0,0,0,568,430,255
263,89,167,0,1,10
63,22,15,137,120,123
300,143,186,401,286,46
177,66,460,0,0,0
159,76,197,22,16,6
321,124,565,143,111,65
181,84,24,922,717,264
206,65,37,268,221,180
0,0,0,6,9,8
21,12,52,234,171,63
648,307,27,299,234,29
107,58,70,540,409,346
36,20,78,0,0,0
752,280,765,258,199,14
456,192,889,95,57,34
339,150,314,28,26,28
54,16,26,0,0,0
115,61,178,359,282,63
0,0,0,10,15,2
2,0,3,0,0,0
0,0,0,492,349,204
265,116,191,372,259,673
384,169,384,6,5,5
195,84,199,124,89,45
71,31,62,83,77,70
907,382,377,16,24,3
883,356,326,6,5,10
149,55,165,36,26,12
376,160,75,106,78,40
86,23,148,624,517,46
170,77,60,44,18,18
399,149,159,16,9,6
0,0,0,393,330,23
94,49,9,892,697,590
242,105,137,38,37,15
18,15,3,922,737,320
75,33,51,215,173,213
92,32,2,188,135,51
48,22,76,27,23,14
594,274,816,0,0,0
300,138,546,0,0,0
157,74,99,806,692,111
73,34,125,5,0,2
1,1,5,523,349,484
0,0,0,441,332,98
418,173,275,188,157,81
17,7,21,69,46,22
84,29,121,9,6,2
1395,596,1477,545,387,315
105,41,59,0,3,0
8,5,6,14,10,4
587,249,814,526,388,317
210,95,92,293,247,27
917,403,745,124,112,43
12,9,0,54,42,85
82,22,86,0,0,0
1083,456,1353,7,6,2
338,160,57,104,111,34
147,64,134,29,33,25
51,28,26,215,145,80
16,6,4,1,2,1
273,104,200,314,277,76
370,125,275,0,0,0
135,57,124,541,416,111
62,24,4,559,466,144
93,38,55,40,30,30
255,105,626,0,0,0
43,12,76,0,0,0
40,15,83,0,0,0
24,11,63,62,35,126
93,37,330,1,2,0
496,223,650,0,0,0
272,101,417,161,139,14
312,117,39,180,154,44
63,19,162,208,135,363
0,0,0,1118,885,943
7,3,9,35,19,43
182,85,562,496,381,130
38,15,62,6,3,9
52,20,15,29,20,8
15,4,6,166,124,248
34,9,28,7,2,1
4,0,4,79,83,21
19,13,31,712,527,135
99,40,91,9,7,12
0,0,0,0,0,0
144,60,220,335,248,88
430,166,360,620,497,102
93,52,16,111,94,7
140,46,61,390,299,210
39,10,3,33,21,49
333,149,406,99,69,55
60,23,117,0,0,0
21,6,18,409,343,85
70,33,28,163,99,36
4,6,5,331,256,97
16,3,0,98,79,58
520,237,238,847,606,845
265,101,797,146,108,2
1326,518,1821,16,25,26
102,49,12,71,58,42
57,22,51,279,206,437
132,62,453,42,29,0
962,350,1482,146,148,31
1093,458,767,22,13,12
1265,522,1017,393,308,320
84,30,52,76,58,21
358,166,240,58,39,40
179,68,0,4,8,1
509,184,1097,319,262,259
674,270,501,240,201,1
4,2,9,174,109,30
195,71,579,0,0,0
0,0,0,39,19,3
832,338,747,67,45,19
124,42,29,44,29,23
157,73,226,14,9,1
285,116,145,150,120,20
144,61,196,75,48,49
0,0,0,377,278,48
161,61,311,23,17,1
63,32,84,730,598,332
455,192,1047,0,0,0
134,49,23,130,97,43
0,0,0,17,10,6
1,1,0,10,11,18
224,96,80,785,631,309
232,94,217,401,331,61
106,31,89,764,606,424
129,46,231,3,5,0
984,415,447,72,51,44
122,52,42,53,36,6
24,9,5,142,121,16
169,76,102,316,251,169
225,119,174,0,0,0
844,403,616,87,58,7
12,4,4,577,460,118
437,187,198,693,535,390
60,20,3,1559,1313,898
342,138,164,625,556,225
0,0,0,0,0,0
473,197,248,113,80,257
84,42,41,1005,858,331
9,6,0,108,80,22
0,0,0,212,163,214
47,16,59,208,122,100
111,43,431,388,314,407
37,21,67,0,0,0
0,0,0,92,85,69
89,28,81,167,129,35
0,0,0,88,85,14
508,195,424,319,254,130
0,0,0,0,0,0
694,275,1602,109,79,84
16,3,7,447,342,79
331,139,232,149,117,99
501,189,31,91,80,7
176,76,241,127,103,163
15,5,19,615,509,699
15,7,28,21,20,1
473,192,1282,16,10,13
101,53,1,63,36,68
27,14,18,57,43,73
529,221,960,0,0,0
487,197,1169,19,14,10
0,0,0,90,67,110
13,3,5,315,271,150
318,139,554,432,333,212
0,0,0,0,0,0
287,109,505,1690,1349,39
91,48,4,128,101,44
167,85,29,141,96,82
3,0,1,22,22,18
0,0,0,328,261,86
74,29,190,24,17,0
583,200,1428,1,0,2
330,133,256,124,109,72
247,102,19,593,441,472
54,28,230,23,19,14
113,61,181,1,4,2
198,70,198,272,199,248
90,45,21,2,2,1
4,1,9,491,394,183
135,49,35,269,245,7
464,186,571,0,0,0
149,60,230,128,84,47
1247,533,1645,0,0,0
131,52,114,20,25,4
36,11,115,216,178,25
106,48,156,1090,858,260
57,27,152,0,0,0
111,49,292,103,71,31
51,14,7,46,43,1
491,182,389,132,104,88
76,33,79,42,42,13
59,25,126,685,561,589
118,62,514,62,43,16
173,69,273,1,3,1
0,0,0,0,0,0
4,4,4,172,113,7
19,10,4,11,2,3
0,0,0,476,365,25
155,65,71,226,176,31
5,1,6,128,100,124
107,36,56,1234,909,570
351,146,88,152,127,182
84,38,18,46,34,17
270,112,450,569,457,310
97,43,138,39,45,13
527,221,624,310,244,326
0,0,0,648,497,278
6,2,0,348,329,16
76,24,24,46,45,23
15,6,33,995,756,612
51,20,41,454,330,199
179,84,164,105,95,37
42,16,21,4,3,4
605,259,231,35,22,25
0,0,0,674,475,519
823,351,1044,833,647,289
247,116,220,197,155,71
36,14,3,0,0,0
307,126,152,2,5,3
0,0,0,358,282,227
126,55,132,10,1,0
430,174,29,7,3,4
75,40,117,0,0,0
101,40,162,24,23,43
34,14,5,65,56,20
22,11,34,1,0,1
1,1,8,37,22,27
424,182,480,0,0,0
0,0,0,670,499,439
34,10,59,300,201,39
7,4,15,6,5,0
378,142,585,465,356,66
188,83,278,170,115,197
228,87,401,17,17,0
218,76,106,83,68,57
0,0,0,44,51,19
703,280,1034,65,56,9
0,0,0,686,541,248
33,19,34,0,0,0
32,12,9,262,192,147
77,28,104,79,70,44
429,170,979,399,333,137
44,16,181,135,119,79
317,145,343,164,143,13
15,13,10,0,0,0
46,17,56,0,0,0
58,17,77,3,2,0
37,18,23,147,112,57
435,180,1682,9,10,10
6,1,18,0,0,0
19,9,11,0,0,0
1,0,0,174,152,40
6,2,11,41,31,33
68,33,419,618,455,313
0,0,0,307,260,157
6,4,9,1,0,0
95,47,90,0,0,0
2,0,1,760,606,249
1284,516,2756,304,250,182
71,33,58,85,74,49
42,14,19,0,0,0
443,170,740,97,73,86
127,61,66,33,36,2
27,7,19,246,189,64
39,12,119,256,229,104
0,0,0,295,226,166
27,5,59,338,222,44
0,0,0,263,200,29
127,59,15,243,207,67
41,16,64,950,757,333
0,0,0,1145,912,211
184,72,99,1,0,0
0,0,0,0,0,0
539,207,293,189,155,146
22,6,30,50,47,25
36,11,159,18,17,15
0,0,0,45,36,4
735,298,953,300,262,17
72,35,17,120,88,75
462,207,414,20,17,1
159,65,115,6,3,3
10,6,4,3,2,0
265,96,126,165,129,111
690,301,394,10,3,4
0,0,0,477,336,219
67,30,57,63,35,37
8,0,0,27,17,8
16,9,11,145,110,133
40,27,62,412,283,489
18,14,15,292,217,68
47,9,105,0,0,0
12,4,2,0,0,0
190,60,471,0,0,0
322,144,317,108,98,39
16,7,12,185,142,183
104,38,273,426,392,90
93,37,180,315,278,41
436,183,458,7,2,20
100,44,96,273,223,34
474,195,783,0,0,0
16,9,111,0,0,0
276,114,853,803,601,415
42,17,4,853,618,816
202,91,70,69,70,69
0,0,0,86,68,68
0,0,0,1015,774,1114
0,0,0,923,689,508
147,79,29,85,71,47
0,0,0,118,91,132
91,50,11,0,0,0
156,63,101,202,183,118
465,196,85,218,166,54
4,1,3,249,175,67
274,105,69,50,54,36
210,93,73,426,302,214
12,2,30,157,107,55
279,110,357,24,8,13
328,123,321,0,0,0
43,17,56,3,1,1
1,1,8,47,40,41
3,1,3,1,5,1
124,53,34,341,234,40
198,97,31,2,5,0
0,0,0,79,54,2
1161,490,2829,88,64,4
150,50,222,232,167,370
7,0,7,239,185,21
335,135,120,301,216,164
82,24,2,244,186,428
90,47,24,65,50,22
53,18,33,11,6,26
0,0,0,555,477,72
5,2,11,140,127,50
299,139,52,376,252,226
94,43,199,284,204,185
138,49,232,0,0,0
0,0,0,346,294,77
163,61,157,456,397,6
445,185,91,0,0,0
1,0,4,30,30,8
342,151,1171,1499,1177,710
452,184,1371,101,75,33
0,0,0,0,0,0
0,0,0,279,256,93
28,15,57,55,35,0
624,256,2437,286,186,264
5,3,15,623,465,872
427,176,398,51,40,21
113,43,14,0,0,0
13,1,4,12,16,7
0,0,0,44,30,33
108,46,228,146,124,32
501,225,272,757,556,770
212,97,90,628,452,237
0,0,0,776,588,695
41,13,58,404,319,341
876,381,1123,0,0,0
178,77,480,5,3,1
64,34,26,1042,823,151
0,0,0,100,99,11
18,7,38,168,127,36
531,241,238,190,156,49
38,12,126,449,348,198
30,10,9,264,217,89
414,185,507,2,2,2
37,24,108,0,0,0
205,89,117,732,563,311
129,76,34,73,38,54
695,308,587,0,0,0
31,12,56,14,6,7
47,26,7,375,273,178
92,34,43,0,0,2
8,6,6,157,137,4
712,318,174,25,24,4
3,3,0,26,15,6
431,160,208,4,4,11
145,51,197,151,127,79
37,11,127,330,230,323
529,203,1264,842,577,1784
214,89,199,19,12,0
309,107,276,228,174,49
108,48,33,114,89,8
130,53,115,249,200,58
6,1,0,595,474,340
613,303,329,465,416,232
831,354,577,237,165,5
1,0,12,75,72,5
16,4,79,0,0,0
381,185,412,294,228,20
29,8,50,0,0,0
0,0,0,5,5,2
625,252,797,69,50,10
183,92,274,76,79,59
2,1,7,457,361,83
7,3,8,473,387,356
272,110,830,53,45,37
28,23,5,185,157,158
90,41,324,387,303,75
908,376,1092,132,103,57
70,34,111,678,449,462
79,24,26,507,406,372
285,129,127,49,45,11
532,201,455,149,103,36
159,60,341,85,80,6
8,1,1,1216,1002,348
58,25,120,200,139,219
4,4,0,284,204,40
157,88,122,46,27,22
66,22,88,125,87,25
681,262,80,13,7,8
5,2,14,27,23,22
333,143,226,11,1,0
27,11,25,347,253,83
336,139,459,314,252,141
29,14,25,140,110,1
126,75,247,138,119,160
21,9,37,17,22,0
39,17,66,209,168,211
40,19,8,0,0,0
841,368,1618,586,471,447
45,15,22,0,0,0
912,374,613,0,0,0
0,0,0,31,22,7
10,3,11,0,0,0
0,0,0,517,414,237
311,125,51,67,54,19
642,332,238,62,50,62
305,120,500,50,31,47
121,42,205,18,11,7
488,185,940,403,322,117
255,94,164,115,76,14
40,14,52,184,136,85
14,4,32,447,351,61
1,3,2,175,126,153
47,35,27,177,141,8
412,168,820,88,81,39
150,54,779,204,162,122
184,70,570,28,21,5
0,0,0,1,1,1
0,0,0,139,117,47
47,16,167,269,205,12
184,100,588,89,71,76
860,375,250,168,112,47
39,11,9,0,0,0
19,5,18,35,24,41
111,43,207,1451,1137,1164
0,0,0,0,0,0
618,274,627,415,311,428
290,115,438,4,4,0
223,91,147,142,143,119
20,7,27,70,41,34
1,0,2,60,27,22
175,72,202,97,90,21
0,0,0,256,189,52
102,29,189,289,211,166
114,45,43,5,8,3
361,158,1108,38,27,21
1904,792,2392,98,87,87
196,77,295,0,0,0
560,229,760,111,100,42
130,64,198,281,201,451
0,0,0,11,11,1
950,391,394,160,140,63
629,267,752,532,431,46
184,91,325,60,56,6
113,43,153,86,90,118
0,0,0,518,404,26
513,237,49,0,0,0
20,6,12,109,76,5
5,6,0,367,321,365
307,113,320,154,130,3
0,0,0,476,378,64
170,72,452,89,76,2
276,116,294,639,491,324
150,65,177,0,0,0
37,10,6,37,28,8
135,62,153,603,484,162
64,21,25,12,4,0
186,74,733,755,545,520
135,44,1,17,20,5
808,377,520,0,0,0
34,13,105,847,702,149
323,100,359,0,0,0
495,240,69,174,124,173
154,65,344,1051,824,41
304,135,146,854,724,105
134,55,82,105,68,95
860,351,685,662,565,358
77,43,158,0,0,0
943,406,731,87,66,62
95,21,198,343,264,285
171,63,24,265,223,39
283,134,119,566,460,96
89,50,31,111,72,11
0,0,0,0,0,0
141,56,126,508,425,86
659,252,260,3,5,3
8,4,0,0,0,0
1488,620,1218,0,0,0
173,75,12,48,38,7
3,3,6,373,288,17
482,200,613,269,227,92
507,207,424,238,195,168
4,4,0,460,330,149
0,0,0,536,463,33
146,63,46,2,1,1
37,20,170,59,39,11
31,7,43,0,0,0
52,21,32,438,360,65
60,25,89,551,454,135
254,105,53,12,9,5
107,48,79,40,40,6
0,0,0,0,0,0
9,5,30,2,1,0
46,27,63,242,171,59
0,0,0,2,3,8
58,27,14,365,295,89
872,332,623,131,110,27
1,0,1,229,183,106
0,0,0,63,51,35
0,0,0,18,12,22
121,48,191,389,297,245
0,0,0,925,692,1257
470,202,372,0,0,0
0,0,2,320,230,42
28,12,45,179,139,49
132,57,102,314,236,200
596,272,1549,182,142,393
