"sim1_repl1_before","sim1_repl1_after","sim1_repl2_before","sim1_repl2_after"
1208,1649,1685,3073
1902,2915,1752,1077
1239,1731,1491,1090
2045,2257,2154,2267
3004,2509,3467,4777
1314,1239,1938,1999
2083,1323,1925,3318
802,1092,760,727
899,1010,1153,652
2027,1192,2716,3038
1907,2831,2173,2986
963,1356,955,781
954,2186,1652,2542
1271,2210,1907,2798
1571,1257,2068,2662
1360,1803,1176,1636
1401,2052,1614,2048
2809,3997,3525,3048
1537,2530,1764,1430
792,609,899,554
2120,2570,2622,2740
2897,1177,3523,3014
2110,1960,2636,2860
1440,926,2187,5387
2492,4467,2407,3207
599,482,713,97
956,731,1007,917
1738,1610,2481,4996
743,614,763,285
1422,1637,1704,1667
2559,4038,2586,1821
292,186,284,26
2586,3336,2943,3632
552,531,736,388
5010,4861,5616,9634
809,967,1487,846
2190,1953,2648,1679
211,315,428,595
1239,1617,1621,1661
746,772,916,1354
3796,8966,5238,7755
2803,2558,3519,6882
307,483,457,477
1159,3064,1233,929
1499,1461,1817,2163
790,442,866,1085
3738,1333,3805,4328
347,286,513,423
2428,3577,3140,3639
1399,3174,1556,1878
1806,1480,2534,2817
2220,2881,2392,1852
744,702,798,637
366,169,491,403
1255,1399,1406,883
1175,4304,1058,716
1404,3119,1411,1880
2032,1538,2005,1660
2397,2632,3082,1307
1316,1319,1696,958
1311,1099,1378,663
1091,932,1592,1265
2771,2594,2592,3267
1104,1019,1033,1854
2313,1832,2693,3619
537,1052,485,709
1819,2141,2338,1620
4314,1724,5193,1790
2373,1216,3380,2894
1288,2090,1723,1068
36,23,58,71
411,432,471,914
1458,1263,1762,1775
793,1047,1053,1313
2334,3125,2408,3553
1642,829,2467,1454
473,157,967,907
1760,937,2034,1294
2074,1427,2525,2934
2266,1804,3323,1812
1562,702,2070,3388
325,666,283,164
1463,1625,1529,1704
1476,1428,1583,1473
2437,2461,2854,1645
1055,1018,1849,2032
1799,3614,3630,2556
1146,1570,1511,1010
333,201,398,216
1635,3253,1775,2123
1767,3640,2426,3958
1407,1595,1865,2089
2025,3993,2335,3231
770,1413,1134,967
2339,4247,2663,3853
2918,5264,4186,2335
355,440,535,573
553,1114,548,538
1914,1491,2445,4719
2037,1204,1885,1703
2078,3937,2198,1389
2168,5202,1953,2361
388,196,508,537
716,1483,1273,889
548,532,974,854
1632,2400,2240,2991
1070,1552,1550,1892
2320,2691,3071,3655
161,114,488,455
1770,1069,1328,1372
747,703,727,1021
927,1362,1022,884
1398,3853,1463,838
2573,4643,3155,1192
1841,6188,2743,2741
3933,1159,5144,6227
883,1331,1252,1331
2411,3242,3647,4463
2778,2361,4125,4702
2453,4333,3529,6028
1260,2092,2071,3583
2471,3032,3697,1998
2710,1745,4175,6578
1339,963,2074,1440
550,449,796,584
400,371,513,266
1910,2989,2713,3677
1237,1463,1871,1165
3171,3634,3403,2558
1273,714,1548,1411
757,661,618,788
1404,1894,1794,2182
800,1210,1215,736
1582,1752,1817,1644
337,330,334,319
2417,5607,3319,6535
1240,1574,1854,3163
779,661,1032,965
640,524,819,1123
1450,3488,1959,2293
2832,3093,2974,2966
3629,2183,4116,7119
1010,1005,960,1953
1592,1102,2358,3940
472,383,435,598
2417,3763,2804,4647
1730,2612,2201,1112
1388,1405,1523,2318
463,1147,581,311
3031,2692,3577,2162
1572,1414,1448,1212
626,1251,934,528
1948,3591,2413,982
2638,4039,3472,1333
4550,3203,4339,9790
735,726,1163,814
6194,3813,8184,9094
2301,1734,2712,2377
3167,4686,4515,3237
807,758,1471,1870
2099,2760,1564,1195
2002,2645,2903,4593
1702,984,2439,1044
1708,2615,2202,3802
2420,3303,2625,1503
1610,1260,2165,1179
943,2098,1210,504
1847,4080,1754,2030
269,424,253,254
2247,3234,2356,1344
1861,1852,2577,2218
731,942,868,1220
411,316,716,112
2307,4528,2498,1808
580,652,444,386
310,327,446,451
2363,1575,3445,5710
682,441,793,855
338,121,762,305
3734,5499,4182,3797
1215,1073,1360,2072
1075,1369,1133,1213
613,639,523,777
1343,751,1670,3797
2554,3441,3201,2013
328,525,360,136
2237,3589,2544,1248
1776,847,2668,1785
1537,2111,1387,673
1745,1979,2319,2116
3510,5465,4567,1384
1229,1260,1581,1898
321,430,452,547
334,288,518,257
2560,2460,3035,2696
2090,2474,1984,2505
2028,2498,2317,2458
357,235,592,874
1237,1958,1895,2329
844,1352,1286,2804
1782,3051,2666,2792
543,839,971,922
1954,1106,2651,4433
373,709,420,333
392,401,650,648
1343,2444,1422,1092
866,1106,992,566
1508,3514,2453,3058
1164,756,1386,863
4268,3547,4320,2663
1024,2768,1198,1048
2001,3063,2717,2248
2761,2276,3141,4489
716,1008,1048,1107
2806,4129,3445,2141
1029,2201,1258,1692
2709,4160,2765,2965
1809,2423,2267,1395
3086,1900,3742,5447
1659,2862,2530,3318
2550,1436,2834,1028
2408,3086,3395,5839
2774,2235,2998,3652
5029,7983,5994,6663
693,402,816,1017
477,601,549,803
1614,1818,1963,5109
386,162,531,797
550,1153,718,1247
1582,1866,1944,1604
777,1804,1098,2279
2006,2830,2411,1943
1335,1289,1590,2395
1903,2609,2176,1308
723,782,648,537
1511,1159,1962,1934
4270,6034,6022,8261
438,730,897,688
2684,4809,3110,5195
1738,4095,2678,1409
577,1177,391,331
949,284,1401,1289
2482,714,3072,5044
1977,2500,2257,3048
2289,6719,2665,2567
1284,2435,1202,1167
1313,1390,1675,1627
889,431,1241,1248
840,1281,1040,883
2590,3597,2642,1847
717,1187,1013,854
1972,1274,1893,2015
574,861,883,1154
1396,1753,1849,2406
1711,3932,2317,2363
1308,1107,1481,1930
666,383,719,360
1692,1831,2546,2359
1367,1169,1629,3867
2328,3288,2573,2718
946,1094,1368,2792
2200,2810,3003,2925
1563,2175,1889,1460
1841,3530,2034,3096
1243,1380,1581,1631
1788,592,2140,2408
1020,1878,1288,986
786,885,827,610
816,366,958,788
441,476,744,575
1840,2164,2186,2748
671,707,911,1451
1717,1502,2016,1831
2030,2063,2314,1555
1014,984,1679,2481
709,2220,786,322
3338,4014,3774,6599
2580,1748,3490,3626
1865,1828,2479,2971
1356,2055,1463,2174
716,554,955,2209
2172,2998,2863,2571
2136,4954,3053,3667
2624,2639,3553,3113
1683,3232,2074,2134
495,1165,342,285
1059,551,1218,1329
1006,2248,1870,1321
702,2146,959,1442
1364,2092,1710,2997
782,2156,825,496
1693,1183,2193,4515
1721,2178,2347,1958
454,563,268,346
2693,3597,3586,1666
1557,1228,2442,749
1797,3171,2588,3158
914,1264,1266,1291
1219,1231,2053,3110
2933,4715,3710,3531
1999,2626,2375,1998
1535,1937,1887,3949
1435,1880,1951,1400
1923,3108,2084,1622
344,247,739,627
783,1349,1200,1393
1003,1156,1312,1549
1236,665,1344,1709
1342,572,1446,1432
1643,3986,2479,2371
470,847,806,685
1649,903,1785,3820
828,1405,1157,947
3289,8060,4949,5436
1805,888,2251,847
1608,1229,2418,1524
1779,3048,2038,2304
668,606,914,1810
1814,845,1893,2029
2469,867,2329,1690
1757,5559,1529,965
841,1662,893,1466
1293,2119,2010,3516
1405,1809,2049,2476
438,236,830,617
1623,1046,2095,749
1945,3287,2778,1546
867,1699,1118,721
1779,3338,2783,1559
231,428,254,412
2858,6415,3997,5895
2263,2662,2895,1861
733,974,922,1144
1250,1046,1590,1749
2358,5169,2738,2489
994,946,1341,401
3237,2302,4214,6009
1937,1240,2286,1509
1590,1889,2187,3246
2323,3048,2523,1694
505,877,491,955
1000,788,1126,1415
1310,1541,1280,1639
594,1048,672,1634
3215,2059,3672,3887
975,1988,1151,1077
1361,928,1507,1284
1268,1900,1496,2150
2021,2158,2103,2082
1236,2064,1203,1306
1686,2515,2165,2515
379,127,701,338
2028,790,2490,2697
292,361,444,457
1168,1314,1764,2884
1053,1420,1689,1289
2235,3975,2710,3355
327,673,463,316
877,1079,990,2314
1446,1554,1659,3018
2572,4307,2587,5150
2210,1606,2889,1934
1401,2426,1585,852
1168,1608,1058,1125
2366,5337,2749,2121
317,143,639,1305
1890,2646,2255,958
2551,2388,3114,5712
1199,792,1334,460
3007,1897,3815,6056
4852,9124,5622,2778
2365,5223,2089,1323
693,1107,696,887
785,1200,1132,674
2415,2709,2532,4550
567,109,627,699
927,1272,1105,1335
2762,3617,3215,4394
4402,3216,5901,10482
3148,2763,3760,4064
979,1242,1180,881
961,961,1186,1564
962,1048,977,523
3605,4302,4016,1157
219,491,658,728
1410,1562,2153,4452
1099,2435,1120,1182
2741,4277,3660,2878
317,601,493,425
89,27,146,108
1607,2612,1922,1681
1433,2308,1884,1981
2797,2918,3442,2128
1913,1047,1959,3214
1244,1263,1303,904
519,528,753,644
2615,1972,2977,2170
1679,1537,1851,2593
3395,2548,3117,3789
616,1182,437,566
2003,2137,2204,3083
445,396,400,540
1146,1307,1585,1287
2398,1659,3098,3717
3648,4805,3875,3938
2210,2495,2978,5854
1062,1660,1634,3620
2277,1838,2361,1392
635,691,748,1781
2088,2103,2566,3681
995,1076,1103,1670
2349,1769,2504,2246
628,442,312,223
622,1246,1151,950
1545,1361,2281,2311
2352,1306,2766,2063
616,709,905,1945
1928,2826,2461,3123
1686,3019,1828,802
1423,1455,2103,3104
539,835,500,513
784,1800,714,919
1096,640,1735,1535
2516,1765,2495,2176
3469,3007,3665,4338
676,978,1123,1480
660,364,817,2284
915,937,758,117
2300,2979,1924,2552
747,669,1119,1371
1080,1145,1726,2001
1479,1787,2331,3605
559,414,711,1848
545,949,794,2171
1598,1245,1562,1050
2856,6375,3575,3506
410,498,524,382
3120,3843,4177,5303
1754,3615,2435,4270
1245,1030,1323,491
3583,3807,4532,6678
3699,1020,4278,7884
1486,2606,2216,3877
1475,1769,1703,975
1855,685,2108,3477
1526,2321,1556,1291
881,2341,786,477
3180,3681,4617,10428
376,974,508,676
2123,2793,1877,3208
322,285,578,250
1006,329,525,877
2086,2185,3003,2056
297,132,581,840
748,703,1025,1065
1266,586,1506,2138
1157,1682,1212,1023
737,1046,1129,1351
1284,2998,1989,3570
567,1227,546,390
1402,1394,1712,1675
611,518,759,955
1441,650,1874,1967
954,859,1522,1660
2455,2142,2870,2897
431,315,806,1102
5447,19641,6202,7444
674,911,581,679
321,421,388,265
1943,2298,3673,5002
1265,2491,1222,1481
527,871,727,1947
491,565,612,1281
1066,2356,1010,1132
790,715,993,875
936,1634,896,989
139,206,363,471
1639,3577,1935,928
906,931,820,976
3846,1652,4765,4746
3694,5361,4354,4165
1084,1050,694,467
2326,3252,2475,3083
1613,3059,2133,3312
1221,1170,1298,2851
550,1077,1135,570
2850,6877,4192,4216
1280,3341,1253,870
766,1177,761,1142
2104,1851,2289,2633
1184,1357,1349,1962
2590,4087,3090,4075
1962,3135,2390,1434
354,241,609,810
2418,2034,3020,3555
754,634,1113,399
1010,824,1319,2292
2258,1330,2393,4623
890,1227,1235,1003
2379,1514,2432,2800
1056,1304,1362,1314
578,575,1236,1008
447,404,601,483
667,814,890,878
1360,1422,1234,2201
1455,2456,1488,873
1326,790,1621,931
1055,792,1038,471
1238,1922,1502,2061
2098,3012,2619,2928
1020,1668,1571,475
1318,1366,1981,1225
955,902,1074,1608
929,1315,1075,1452
4613,12920,5840,3963
905,1178,1095,1136
3510,4438,3318,2765
1410,1302,1719,2668
1690,1135,2124,1590
1370,553,1576,1154
2912,1759,3306,4501
3951,6735,4386,9271
1723,905,1452,1545
1248,751,1041,1962
305,151,627,624
2100,1370,2315,1906
1557,1211,1989,1590
2651,2560,3507,4524
1195,744,1557,1326
2276,2436,2987,1710
2723,5871,2792,3975
1321,1829,1872,2178
680,116,1299,465
2622,2105,3083,4188
1724,1155,1903,534
722,1288,737,628
1134,890,1053,1799
1601,2470,1974,1119
496,218,555,568
1680,1943,2148,1012
936,1665,1111,1577
1032,984,1012,669
2558,1325,3468,2771
4580,4844,5782,6664
3265,5415,4031,3717
1506,1673,1769,1345
1418,798,1445,1171
904,1815,1265,2006
1812,3874,2252,2542
711,1067,1169,545
171,221,151,194
2343,2570,2897,1844
784,270,967,845
981,830,893,938
1056,1407,1486,2583
1693,2988,2113,1809
2030,2573,2025,1322
902,1614,1056,530
2212,1306,2885,1241
1987,2361,2146,2256
1576,619,2633,1061
570,391,732,842
1796,3473,2465,1660
1959,4297,2765,1803
722,622,871,1387
2065,3812,2254,5830
1780,2035,2402,2615
674,486,973,825
2554,5577,2876,2661
1903,2063,2726,804
1141,1301,1453,549
1799,721,1476,1967
1208,1230,1885,2354
839,409,729,335
1464,2021,1397,638
242,368,236,202
3390,6334,3878,4839
795,1394,748,827
2138,2676,2555,2088
571,650,584,857
3061,1775,4243,7828
421,642,569,583
2586,1603,2824,2843
1685,1319,1850,1823
775,1337,942,1166
814,1788,902,1064
577,917,637,846
1793,2399,2196,2352
1630,1900,2990,5301
2064,2147,2847,2826
2345,1494,3542,6356
1700,2146,1801,2004
1003,541,1554,3248
1657,3464,2392,2176
2275,5320,2788,2968
2084,2823,2753,3664
666,735,617,321
1477,1008,2304,4429
2281,3109,3148,4903
4419,5129,4150,6583
617,457,989,1210
1289,3538,1384,1253
178,440,276,295
754,485,788,273
920,1495,1516,2399
2326,3253,4156,5038
1867,2900,2200,1512
384,465,673,1433
1829,1751,1638,1746
1727,2822,1616,2232
1630,1746,1862,1383
1692,3104,2351,1899
1314,3559,1540,768
1307,3190,1664,1632
1838,1724,1799,3630
3165,3128,4192,5182
298,118,232,164
1809,2599,752,1116
1815,4280,2167,1712
1392,1419,2071,1110
401,294,786,191
658,829,413,688
1373,1656,2041,3161
1883,846,1944,1574
3083,3058,3771,793
2254,1661,3674,3247
716,1319,881,1191
1050,863,1309,1492
3671,3775,4378,6273
2547,2538,3402,6419
3105,3244,3135,4809
755,954,662,1007
648,937,1201,1390
426,536,689,742
1977,2049,2420,2353
824,773,1294,1363
4103,2387,4972,5338
2230,2509,2692,2910
1517,3541,2237,3392
2849,3849,2895,6037
992,1825,931,902
1473,1380,2114,457
1521,1018,1668,1978
2654,6593,3279,2892
1011,1749,992,896
1512,2284,1762,1962
809,549,914,885
143,428,281,296
2273,2397,2191,4605
1689,1324,1839,939
3104,7169,3919,2895
3059,4210,3238,5581
2095,4629,3032,1881
3700,9692,4115,1951
564,807,735,464
2409,2097,2760,2085
2059,2408,2671,1917
2081,986,2204,2201
1629,259,1733,1366
2214,2375,2848,2041
1250,835,1634,664
908,1669,1247,1458
758,536,1452,2693
407,599,370,292
1339,2040,1913,1832
2342,3751,2691,2239
3626,2808,4751,2733
1917,2035,1679,1842
1133,2088,1719,2979
1253,1480,1133,877
1619,3528,1752,5156
212,469,192,166
1925,1865,2829,2241
2575,3829,3343,2747
3233,5352,3944,3890
1515,1204,1815,1630
657,861,1041,860
2944,5261,3745,3277
2146,1661,2458,4788
1318,2383,1986,3392
1677,2962,2386,1921
1529,1762,1209,1144
1478,1062,1772,4062
503,756,827,919
1012,1274,747,373
2495,1693,2939,3121
943,731,864,425
1696,2137,1766,2817
2051,1146,2692,1545
2469,5656,3597,5299
313,470,317,239
2584,1445,2930,3256
3000,2074,3391,4003
2895,2316,3374,3771
696,300,909,743
560,724,584,894
2424,5092,2242,1609
862,1126,1657,4542
1235,2409,1427,1796
226,297,405,402
1392,2609,1339,2132
585,1238,620,447
2065,382,2363,1828
962,1059,1049,1777
1895,960,1839,2545
787,660,1171,776
344,635,888,607
861,2035,1089,1342
776,1257,844,847
1988,4120,2781,3548
1548,1127,1702,674
1173,1911,1578,2433
1187,2878,1309,1981
1671,1843,2130,1264
705,635,646,1150
2293,4180,2477,3435
371,707,667,429
1700,2579,1984,1774
565,572,690,806
1434,1890,1922,2622
805,2417,772,1218
1425,730,1885,2430
1681,1287,1698,1813
4086,2587,5176,5212
928,1520,1142,2255
2077,2649,2412,4734
1385,1939,1604,1808
998,723,1442,1538
1829,2252,2479,1100
1455,2247,2119,2560
3271,3948,3794,6306
5899,5620,6891,4763
2825,3804,3339,2553
2890,4061,3127,5812
1213,875,1366,2791
1895,1136,2256,1332
1826,2450,1475,2522
1669,1912,1628,928
2023,3618,2026,1908
1846,1578,2134,815
2725,4236,3342,2298
2394,1965,2779,3805
470,258,569,933
5045,4507,5028,2979
2689,3858,3328,2645
2726,1313,3307,4498
1373,1643,1759,1772
5622,6298,5587,6793
2150,2679,3150,1582
669,729,535,608
472,1021,645,948
920,1049,960,310
698,637,851,728
3191,3215,3991,1784
1846,3293,2178,2128
3866,2212,4716,4378
2137,3208,2566,3878
958,621,1213,1047
1830,1332,1863,5009
830,1002,1001,852
1111,1831,904,1311
1044,751,1173,938
2921,2683,3506,5563
2158,2898,2592,2035
979,1062,1457,3379
1310,1821,2042,2354
127,118,27,4
5251,3143,6289,4412
2591,1816,3724,3000
3568,3085,4995,5067
1048,863,1259,1253
529,895,791,420
1237,2022,1257,1091
1362,1070,1664,1876
2322,6450,2207,2805
3101,3746,3863,4529
2524,1583,3081,3415
2031,2269,2655,2981
764,1574,875,774
1083,1525,1045,996
372,645,451,194
931,1531,838,409
2027,1913,3081,3030
671,951,1198,1549
228,90,333,724
2058,1974,2075,2800
818,583,1240,3128
454,340,510,540
927,1898,1209,1319
1840,1673,2194,5990
1445,1381,2240,1503
1204,2553,1893,2295
1107,1211,1948,2698
1085,1000,1383,1206
2845,3385,3063,1416
2247,5086,2269,2442
913,1295,1621,2811
3093,4481,2995,5775
2494,4150,2830,1807
887,991,1003,991
1347,2654,1863,2257
492,239,504,277
860,1212,997,2415
4372,4901,5202,3061
879,864,820,699
1753,1598,2068,2426
1153,1578,1797,3007
1349,1199,1936,2546
1103,282,1559,2194
1077,1982,1283,644
5620,5702,6412,3935
1032,954,1331,775
1197,2397,1466,1029
701,1439,975,1182
2738,2032,3440,5464
1208,1300,1755,2081
1879,1398,1866,1017
934,732,1577,1415
1942,2133,2450,1943
624,501,563,719
959,2097,1443,1779
1417,3138,1620,2447
3684,2692,4488,4009
666,2537,861,224
930,2117,886,873
2830,4930,3745,3776
2014,2386,2187,2293
3777,1557,4798,8945
1431,1050,1492,1441
1138,1761,1377,2309
700,615,1006,1283
423,679,341,301
530,464,758,694
2350,1330,1882,1691
442,467,530,618
888,511,1304,1232
1305,1175,1501,953
966,785,1696,1618
1094,2264,1525,2471
796,2097,1158,1158
4313,6256,5330,2712
985,1441,1542,1329
4191,9778,5509,10349
5186,15016,5535,13870
888,2337,1257,992
286,804,314,197
2542,1301,2708,2887
1344,788,1277,1683
366,311,610,1451
1137,414,1185,566
1815,1719,2510,3481
330,319,440,215
533,292,474,223
2448,2560,2751,2134
430,409,370,327
970,1152,1197,1130
2580,2792,3148,3936
3336,6108,4127,4096
2338,3611,2380,2416
1506,303,1835,2681
2984,3213,3473,2458
3707,7728,5078,8455
456,595,640,498
773,934,1209,1234
993,2439,1195,1374
1622,1107,1971,2058
939,1373,1225,1108
1854,1347,2449,1821
950,885,1644,904
838,1322,827,900
948,827,1628,1667
1782,261,1954,3081
1118,1034,1231,1571
434,686,398,327
184,232,184,136
736,1077,1116,1192
4587,7028,6357,3657
2460,2110,2376,4508
1279,782,1332,1717
640,579,1049,890
2698,3593,2847,2128
979,1392,1565,1639
2194,2163,2591,1938
880,2172,772,691
905,838,1199,1063
1407,3312,1694,1551
369,332,817,1861
3958,3825,4289,2671
1547,1651,1896,1400
1853,1572,1821,3356
3991,10557,4850,6252
3458,3261,3868,5301
620,276,907,1689
2464,2385,2061,2714
1582,2304,1661,1620
913,285,833,889
1273,510,1548,1200
1433,2306,2445,1153
1369,2463,1786,3125
2375,2546,3188,2964
2158,4036,2605,3869
829,1036,985,571
1297,1796,1604,1552
593,831,1161,2379
1149,1715,2089,3595
1122,619,1405,2829
3011,4014,3850,3459
1693,3642,2459,5000
1146,1704,1061,684
4886,6645,6265,2712
3473,2587,3927,4568
620,2199,892,1600
3560,1610,4413,10492
2578,3712,3354,5019
1203,1110,1715,2438
2083,1908,2479,3929
1217,971,1974,2258
977,875,1189,458
1561,846,2395,4221
1510,1624,1965,3272
479,280,382,623
1869,1371,1724,1051
719,365,980,737
756,1191,994,760
979,1257,1572,1789
1739,1507,1859,1797
2523,5012,3109,3069
1206,793,1795,3330
1241,543,1171,1837
516,682,458,938
1915,1737,2330,1342
2329,3504,2606,3488
1183,1321,1727,718
1555,660,2333,2591
2672,6809,2701,4525
4924,4420,5942,7334
1461,2756,2104,2744
376,254,398,317
1418,2055,1435,2534
2022,3473,2122,2051
2111,1815,2505,3079
2280,1497,2882,2333
1468,1987,1639,1640
2799,2623,3540,2785
1821,2564,2354,1265
1451,1539,1521,1617
2691,4551,2466,2965
402,487,385,556
908,931,956,1096
2404,1769,2908,7357
747,539,1045,999
1541,1693,2036,2224
2851,5311,2251,3142
1407,2503,1648,2435
672,1500,770,1447
1164,1155,1478,1860
1446,2669,1735,2210
334,336,292,415
4186,2291,5230,3638
1141,1835,1300,958
604,677,455,289
3849,4312,4855,9427
1602,2568,1876,1672
481,694,1023,765
1175,1473,1909,2543
954,2094,931,531
2230,1196,1881,2627
3508,2610,3781,3349
1891,3046,2579,1175
1001,1184,1137,795
2527,1292,2473,2301
374,479,485,680
1897,1260,1823,3516
840,882,1086,985
1756,2166,2662,3689
1522,1589,1651,1063
755,1707,808,713
1099,446,1137,618
1113,2231,1750,6153
330,918,631,606
3477,3518,3969,3815
847,720,1087,938
2081,4511,2594,2675
1504,3115,1953,2910
324,196,383,251
2801,3605,3814,6952
1561,1472,1416,1725
3400,1048,3267,1961
3794,2464,4153,4934
859,1023,1526,1815
1785,2632,2322,2218
795,422,802,840
1145,1362,1359,1434
2590,1591,3121,3439
2268,1509,2264,2084
2162,3977,2238,503
1303,1900,1482,2245
2525,4832,2657,3479
3611,8059,4813,6684
1030,841,1369,1602
1024,1150,1185,1794
571,404,752,957
2345,1086,2224,1502
685,933,1221,1397
2402,5702,2737,5160
986,602,1447,1356
2824,2060,2602,2738
2224,3850,2938,2933
1158,749,1688,2742
1900,2810,2773,3303
976,938,1497,186
652,909,794,1159
891,1148,1339,1303
544,665,1231,2267
1023,1142,1197,653
2408,1722,2269,3451
1223,559,1644,857
2105,2202,2390,4192
3173,9227,3693,5045
4628,3004,5813,4721
4590,4709,4758,4090
1518,1409,1850,2439
962,1102,959,977
194,80,225,187
3004,4614,2257,4628
185,234,112,68
1284,2119,1305,2106
1975,756,2302,2504
1350,999,1800,715
2563,2446,2644,3696
3093,1326,3388,5494
311,86,439,228
1695,2577,2483,2456
359,453,605,761
440,667,460,748
2143,1973,2563,4399
160,239,356,194
156,71,229,158
3098,3699,3630,3404
1337,1375,2066,1867
2846,5647,3857,2317
1754,1295,2147,3336
777,582,1018,886
1667,1838,2094,2621
501,576,583,1788
1562,1924,1633,1770
2810,5917,3494,6956
1730,899,2135,1971
2915,2059,4372,3531
1527,1621,1243,994
2949,4436,3801,2971
1495,2889,2128,1304
1201,523,1998,1631
1719,1096,2426,2411
199,285,222,230
3322,4039,3666,4199
2644,2366,3938,4161
44,91,193,214
319,249,275,217
2109,1584,2436,2110
2007,3175,1880,2394
890,879,1271,1357
793,639,870,794
1761,1156,1788,1260
2292,1665,3379,2599
2278,3590,2212,3630
1262,380,1635,2845
563,905,685,893
453,382,692,615
1808,2083,2326,2486
2812,3226,3259,6035
1753,2865,2444,2387
716,1540,659,293
1203,1291,1645,2414
2385,5110,2961,1984
717,1023,745,633
1485,1186,2135,1136
1631,1775,1479,2303
665,1003,1278,1764
1924,1867,2967,1762
1663,1769,2082,1458
2641,2282,3064,1677
2035,1954,3098,1661
2096,1944,2963,3408
994,2236,1089,938
2526,5747,2850,3309
255,242,605,526
1084,2711,1149,1142
423,558,480,378
2337,4907,3070,2304
806,1041,1009,1083
606,446,871,421
1422,760,1536,1922
1248,1532,1620,2977
492,433,470,522
1631,1511,2066,4533
620,1336,548,837
799,787,892,825
949,984,1652,1168
